tweet_id,sentiment
1212993686088376320,Neutral
1207701324101382144,Negative
1216010775380340740,Neutral
1212486436966031360,Neutral
1214106271785345024,Neutral
1213302180557590528,Neutral
1201212814033117184,Neutral
1201496114601562113,Neutral
1222890285975265280,Neutral
1212766589810073600,Neutral
1212755698024615937,Neutral
1214815109190705154,Neutral
1207205263184465921,Neutral
1216429280646914051,Positive
1213030238260736000,Neutral
1200986354286571521,Negative
1200983764324769793,Neutral
1212752301351428097,Positive
1216318242857287681,Neutral
1212903829173235712,Neutral
1212460536140578816,Neutral
1212775522784157696,Neutral
1215134764971237376,Neutral
1214165961110171649,Neutral
1213307513505869824,Negative
1213835316676747264,Positive
1213816490224435202,Neutral
1213892048878755840,Neutral
1213209261557387264,Positive
1212413537219420160,Neutral
1216682244129132544,Neutral
1212403227171405824,Positive
1213155359378083840,Positive
1223092972469678080,Neutral
1213861265547939840,Neutral
1212800290690387968,Positive
1213761697812504576,Neutral
1213805228908261376,Negative
1212921720421543937,Neutral
1212494334672556032,Positive
1212451913461092352,Neutral
1212287508416999424,Neutral
1214156646378856449,Negative
1201373066888142848,Negative
1212852229956395009,Positive
1213002109697888256,Negative
1212337553711476736,Neutral
1212503771345031169,Negative
1213882840779313152,Neutral
1214194473355354112,Neutral
1214138407028502533,Neutral
1214700433786032128,Positive
1213055495696764929,Positive
1216022873975947267,Neutral
1212430449223618560,Negative
1212549288011685889,Neutral
1216531044121358336,Neutral
1213099821218910208,Neutral
1214046209586991105,Neutral
1214239431273648130,Neutral
1214882097661431810,Neutral
1212426245818003457,Neutral
1201418677888978944,Neutral
1212264608335089664,Neutral
1213237122192289793,Mixed
1213161396789219330,Neutral
1215939412426743809,Negative
1212788091351707656,Neutral
1212188562357202949,Positive
1212834271687254018,Negative
1213206851069693958,Neutral
1201089297773944832,Neutral
1214058210090463232,Negative
1201208742165073920,Neutral
1212291717933744128,Neutral
1215350092972072960,Mixed
1212385346484355075,Negative
1212904529936535552,Negative
1212148153199341569,Neutral
1212397193677737984,Negative
1201119237886169090,Positive
1212449727524036610,Positive
1204704345918361600,Neutral
1214965638885560321,Neutral
1212236834073391104,Neutral
1213245365811585024,Neutral
1212751451056791553,Mixed
1216772376710590464,Negative
1201359482284052482,Neutral
1214053300716363781,Positive
1212311020506664965,Neutral
1201228027729977344,Negative
1213886318339604489,Neutral
1213130243852132355,Negative
1216321476590297088,Neutral
1223080867918041089,Neutral
1216801943584149506,Negative
1214051232630767616,Neutral
1212465191885189120,Positive
1211154781676429317,Neutral
1201193348024934401,Neutral
1214688453046259714,Negative
1212792145670819841,Negative
1212483105321373698,Neutral
1212765820629241856,Neutral
1212390541058428929,Negative
1213292611630510082,Positive
1214011154118393856,Neutral
1214230379952918534,Positive
1213159038705254400,Negative
1201516847394373638,Neutral
1212828142483709952,Neutral
1212989523426238464,Neutral
1201800226119528453,Positive
1203907476774703104,Neutral
1201428893674229760,Neutral
1201374712322019328,Neutral
1213045211053641728,Neutral
1212402959847481344,Neutral
1213183769156472832,Neutral
1216547693188861952,Negative
1212597629529526273,Neutral
1212340665104949248,Negative
1201360577580425217,Neutral
1201447185226833920,Neutral
1213775590769250306,Positive
1201351965046976513,Neutral
1213798059513122816,Neutral
1212714269625724928,Neutral
1213050351923924992,Positive
1212996998497849345,Neutral
1214216876668178442,Neutral
1214041207594201088,Neutral
1201148677617831938,Neutral
1201171368835989505,Neutral
1214060597383507968,Neutral
1212709421110956032,Negative
1212504840024330240,Negative
1201030571402641409,Neutral
1200946869687349248,Neutral
1213808017029967873,Neutral
1222962424472580097,Neutral
1201190144721768449,Neutral
1212388002837729280,Neutral
1213939794323136512,Negative
1212194035135324161,Negative
1212977863336636418,Mixed
1214075113219510273,Negative
1214143917375000582,Neutral
1213727358026420224,Neutral
1216681925768818695,Neutral
1217409538397097984,Negative
1212341358440124417,Neutral
1215448737646088194,Negative
1201421784354045952,Positive
1213902483321507842,Negative
1213820938858500097,Negative
1201101547976974338,Neutral
1216323834418278401,Negative
1213080601563189250,Neutral
1201087965784526848,Neutral
1222947172569829378,Neutral
1201397783183405056,Positive
1201214671086379009,Neutral
1212163775048159233,Neutral
1214060130431635457,Neutral
1212811098665213956,Neutral
1222589013921542144,Negative
1212519542674604032,Neutral
1212325093969453056,Neutral
1214200650537619456,Neutral
1212586195651354624,Neutral
1202659790905860098,Neutral
1201082011424821249,Neutral
1201085585034797056,Neutral
1201214892885381121,Neutral
1212816412470890499,Neutral
1214134022017650693,Neutral
1214049642310258688,Neutral
1222906617324134406,Neutral
1214998085211951104,Neutral
1201162885197639685,Neutral
1215959117862449153,Neutral
1201195598822678530,Neutral
1212146420335173632,Neutral
1212764146669895681,Neutral
1214147319836413954,Neutral
1201441780211867649,Mixed
1215854120042663937,Positive
1201134727773773824,Neutral
1201166517796298752,Neutral
1202341014125588480,Negative
1201514034799038464,Neutral
1213029835448180736,Neutral
1212561171959754752,Neutral
1212958322124562433,Neutral
1214181993782616064,Negative
1212581628918337536,Negative
1212265835189985281,Neutral
1213212109904977921,Neutral
1213006304219926528,Neutral
1213140496761204740,Neutral
1214107806745473024,Neutral
1213109553858039811,Neutral
1213321313395388416,Neutral
1213177069124767744,Neutral
1201187917856681984,Mixed
1213883754378342400,Mixed
1213039263790616577,Neutral
1212726766206369795,Neutral
1213961612295491584,Neutral
1212419697267920896,Negative
1213040100730384384,Neutral
1213015166775742464,Neutral
1213048508443439105,Positive
1213058935885836288,Neutral
1212224412856061953,Neutral
1213251884800258048,Neutral
1201204889474543617,Neutral
1214127797381275648,Neutral
1213012285632987136,Neutral
1212252328658640897,Neutral
1222907539337228290,Neutral
1213893624464838656,Neutral
1201018679271600128,Neutral
1212814992275394560,Neutral
1212490685460422656,Neutral
1222946791563440134,Neutral
1212839836375298049,Neutral
1212898940678496257,Neutral
1212492770738364416,Neutral
1201084355164168194,Neutral
1201000892570460160,Neutral
1212769783009218560,Neutral
1212457769862934532,Negative
1214012875456446464,Neutral
1216534793036263427,Positive
1213201429546045441,Neutral
1201123293589360647,Neutral
1212921200520790016,Negative
1200982154529984513,Neutral
1212765803759783936,Neutral
1201589943610544133,Neutral
1201111195639537664,Neutral
1212423801813839872,Neutral
1222945632014479361,Neutral
1201457293692243969,Neutral
1214244974625247247,Neutral
1212237127657889793,Neutral
1213911441885007872,Neutral
1213867905324113923,Neutral
1212745763584958464,Neutral
1212292668258226178,Neutral
1212908684168302595,Positive
1213908795920924677,Neutral
1212772682326040577,Neutral
1201015937882824704,Neutral
1212366388989480965,Neutral
1212300107338723329,Neutral
1200961267026014208,Mixed
1211775826167029760,Mixed
1212510065858686981,Negative
1212907359770685440,Neutral
1212189045645668352,Negative
1212546720527077376,Negative
1212729177293643776,Neutral
1213032627093020672,Negative
1212479294242471937,Negative
1201501540252626946,Neutral
1212832988674871297,Positive
1212963845490253824,Neutral
1213102968335151109,Neutral
1201248711248154624,Neutral
1212876890710642688,Neutral
1212272747163869184,Neutral
1213299335896731648,Neutral
1214168732672638976,Positive
1213050970793484289,Negative
1212789288888393730,Negative
1212333832529203201,Neutral
1212729758745812992,Neutral
1214728985575329792,Neutral
1212868452786065408,Negative
1212265999589871625,Neutral
1201453557091831808,Negative
1212323672234635265,Negative
1216232946820055040,Neutral
1213141311882219520,Negative
1212562151384240128,Neutral
1201205165627510784,Positive
1214214842044813312,Positive
1212200704355508231,Mixed
1214117406127190017,Positive
1212480240934629376,Neutral
1213183690404175873,Negative
1213004924692389888,Negative
1212501888656121862,Negative
1212351915759153152,Neutral
1214698528175460352,Neutral
1212763879836672001,Positive
1222501857450512391,Mixed
1212922401413042181,Neutral
1201221448876134400,Negative
1201217909877563393,Negative
1212723618507087872,Neutral
1213113387070169093,Negative
1212392984207089664,Negative
1201462452426285056,Positive
1212714778306764800,Neutral
1212953271951929344,Positive
1215477360151027712,Neutral
1200930780375109632,Negative
1212396896377098240,Neutral
1215880972249567233,Neutral
1216846885920694277,Positive
1217344811268739072,Negative
1216738112954687494,Negative
1213186119510216707,Neutral
1214010198966161409,Neutral
1212716131745746945,Neutral
1212804278152093696,Positive
1212232468704747520,Neutral
1213746229852737537,Neutral
1201277227771580417,Neutral
1213896293917110274,Neutral
1212963501137891328,Negative
1222943173309358080,Neutral
1209484736432873472,Neutral
1201430075830345728,Positive
1212719233081233408,Mixed
1212322686057271299,Negative
1213251513755160576,Negative
1213038645197721601,Negative
1212973535452381184,Positive
1200935552075390977,Neutral
1201421988474032130,Negative
1216068064036499463,Negative
1214232902952792065,Neutral
1217428851762040832,Mixed
1212494381703409667,Neutral
1212944207343697920,Negative
1214189767405047809,Negative
1201850791151177728,Neutral
1212750060070621184,Neutral
1201396244888924160,Neutral
1212940195311575040,Positive
1212418894872416257,Negative
1201201193533480967,Positive
1213808240804483072,Neutral
1217487316354326528,Neutral
1212174677889757184,Positive
1212249897652621312,Negative
1212377372814708739,Neutral
1200980854564102145,Positive
1201525158227402752,Negative
1217486493272375296,Neutral
1213888385527558146,Negative
1213151582369599489,Negative
1213077999836372995,Neutral
1214159212315598848,Neutral
1213034733690589184,Neutral
1212827269695246336,Neutral
1205462081270697984,Mixed
1201037112008687616,Neutral
1212739628756799488,Negative
1214191651662581760,Neutral
1212723727840038915,Negative
1213302089809563652,Negative
1201400477604335616,Neutral
1212765810101555201,Neutral
1212384978484498432,Negative
1214767805872197634,Neutral
1208450131781193729,Negative
1201096455211114497,Negative
1212331675071471618,Neutral
1212910046197305344,Neutral
1214820388330442753,Neutral
1214055787846340608,Negative
1213192441974706183,Positive
1216450446770036737,Negative
1212263491886821377,Negative
1214720780489105408,Negative
1213742258790506496,Positive
1214102816576409600,Negative
1201349178728812545,Negative
1213297764840271873,Negative
1201523373911814144,Neutral
1201221994152431618,Neutral
1213089165618941954,Neutral
1214121601320529920,Negative
1213864172515201024,Neutral
1201179360444764160,Positive
1213997646953603073,Positive
1212170726184300545,Neutral
1201095070549602311,Neutral
1212983117998370817,Neutral
1214243889940447234,Neutral
1201390924468752384,Neutral
1215872803259502594,Neutral
1216411980921176065,Neutral
1213758498514882561,Mixed
1203004759377973248,Positive
1212486779342925832,Positive
1212173499403558913,Neutral
1212199968989163520,Neutral
1223017107476090881,Neutral
1201146178903121920,Neutral
1201521280731811842,Neutral
1214189558180515842,Neutral
1208051573458374657,Neutral
1201170595804827654,Neutral
1217425474076467200,Neutral
1201191196544159747,Neutral
1212496749778092043,Neutral
1213089355767701504,Neutral
1214183180225437696,Neutral
1212229819431342080,Neutral
1213792776292327424,Neutral
1213098195452125187,Negative
1202861992224186368,Neutral
1212851953140674562,Negative
1200938595017728001,Negative
1212969154157928448,Neutral
1213035546878058499,Mixed
1212835924851204103,Neutral
1215967026377871360,Neutral
1200923749920518144,Neutral
1201176124337926144,Neutral
1207660240222801920,Neutral
1212782174082088962,Neutral
1201467088168214528,Positive
1212329630356652034,Neutral
1212501860831170563,Positive
1212363962223878144,Neutral
1213930791211696128,Neutral
1215357191995232262,Negative
1213676686723694592,Neutral
1214240802538446849,Neutral
1222954266547183617,Neutral
1213154250362179584,Negative
1213094098493685761,Neutral
1217519838047981571,Neutral
1212978533770903553,Positive
1201288662539022337,Neutral
1216200296294240256,Neutral
1214201526299873281,Negative
1212264954969149440,Negative
1201029986624376832,Neutral
1213867486568992769,Neutral
1212941078220947456,Neutral
1212842853887430657,Neutral
1216727159399645184,Negative
1213172203312816128,Negative
1212466288565669889,Neutral
1209165327038394369,Neutral
1212410394284834822,Neutral
1213103339107504128,Neutral
1201427292448329728,Neutral
1212762143394848768,Neutral
1212451521427902470,Neutral
1212297312157995010,Neutral
1212986082029117440,Neutral
1213130200839598080,Neutral
1213186650609598464,Neutral
1212805248177360897,Neutral
1212890735466500098,Negative
1215918237029928960,Neutral
1213302831719092225,Neutral
1200954605968019457,Negative
1213027932769259525,Mixed
1216404925283995654,Neutral
1213094016906076161,Mixed
1212296129381044224,Neutral
1201400542142054400,Neutral
1201362597418807298,Neutral
1213075493345529860,Neutral
1215486699670818817,Positive
1201192448573280257,Neutral
1213739400322015232,Neutral
1212374051395702785,Neutral
1216242920988250113,Neutral
1212336871717691392,Negative
1212854240084934658,Positive
1208090801517027328,Negative
1215072533659123712,Negative
1213827856956100608,Neutral
1212330867743436800,Neutral
1215291572125827077,Negative
1202114416248004608,Neutral
1216121535632683008,Neutral
1213035694966358016,Neutral
1207210783274352641,Neutral
1213886089359962114,Neutral
1223047668756361216,Neutral
1213130401650290688,Negative
1200974381666750469,Neutral
1216775208683671553,Neutral
1213029408795189248,Neutral
1214177879371788288,Neutral
1214184370602414081,Negative
1209699247156875264,Neutral
1215030825873559555,Neutral
1201469023340380160,Neutral
1214782187205210112,Negative
1213106779804098560,Neutral
1217424515183128576,Neutral
1201137651161526272,Neutral
1201510478591221763,Neutral
1213899257473884160,Negative
1201243167112253441,Neutral
1212385954868142080,Positive
1213098425757110272,Neutral
1212381703240638464,Neutral
1213795487217790976,Positive
1212305593375039488,Neutral
1201032002096513026,Positive
1213184224741724161,Negative
1212576893020639234,Positive
1200944675055517696,Neutral
1215937392365858817,Neutral
1201049391076925442,Neutral
1214967251197157379,Negative
1214772008128598016,Negative
1212444716744298496,Neutral
1201509730788593664,Negative
1217444276520603649,Negative
1212780154453409799,Neutral
1200978196776308736,Mixed
1214994492941570048,Neutral
1213842503641772032,Neutral
1216795806654779397,Negative
1201248667031756800,Neutral
1213965725473366019,Neutral
1201268630060748812,Mixed
1213930792415576066,Neutral
1212936321796395011,Neutral
1216421615996743684,Neutral
1216425133281349632,Negative
1213961907335573515,Negative
1213079444073730048,Positive
1201374750578270209,Negative
1201337014857039873,Neutral
1213171141226811392,Neutral
1212876159983243271,Neutral
1213041472716587008,Neutral
1201495178898481153,Neutral
1214101527952056320,Neutral
1205333697894858753,Negative
1201097753260175366,Positive
1216306227099176962,Mixed
1201503808527966210,Neutral
1215281525492789248,Negative
1201386608504852481,Neutral
1212301378363822080,Neutral
1214141643537952769,Neutral
1212502396091478019,Neutral
1212426389019869185,Negative
1201222054332252160,Negative
1214230051912323073,Negative
1201520804204351488,Negative
1212249368885186560,Neutral
1213903722843197440,Negative
1213004793045831680,Negative
1201167217620070400,Neutral
1201419908598390785,Neutral
1213893195211460609,Neutral
1212879915579772933,Neutral
1200945296160645121,Mixed
1213929583860428802,Neutral
1212530968982179847,Neutral
1201241500534722561,Neutral
1213875811159330823,Neutral
1211542713461428225,Neutral
1201260110397497344,Neutral
1213177066117455873,Neutral
1216266949119938560,Positive
1212805741146517509,Neutral
1214800974440730625,Neutral
1212306590923141120,Neutral
1212321695765352449,Negative
1212445378894848007,Neutral
1212240294252621827,Negative
1213066114231615488,Neutral
1212708228473196545,Positive
1201276841409089536,Positive
1200941943330672640,Neutral
1214172807946493952,Positive
1213021311695499265,Positive
1213045492445261825,Neutral
1212497419784589312,Negative
1212979795652464640,Neutral
1201169088418066432,Neutral
1213911925131755522,Negative
1216443185842589698,Neutral
1213738083574788096,Negative
1213251390673317890,Positive
1201428707036012547,Neutral
1214572441688825856,Neutral
1212971576313950215,Negative
1213075271194165252,Positive
1214861006293413888,Negative
1200980629162266630,Neutral
1213307647476191233,Positive
1213292495855071232,Neutral
1213830105602113536,Neutral
1201507115392737280,Neutral
1217303667507900416,Positive
1212594174664597507,Neutral
1216313639176679426,Neutral
1214124488851443712,Neutral
1222369526664302593,Neutral
1214208199433297920,Positive
1201471928197881858,Neutral
1214784281651879936,Neutral
1212245427367686144,Negative
1212384544378232832,Neutral
1214102575529832448,Neutral
1213140524720427011,Neutral
1212511778757894145,Neutral
1212451422052212737,Positive
1213178811455594505,Neutral
1216306158031527937,Neutral
1214978754742751233,Positive
1201460057269035008,Neutral
1215067322114695168,Neutral
1212224056688136194,Neutral
1212487812135751680,Positive
1201111337880952833,Neutral
1211364225303617537,Neutral
1213307888955019267,Neutral
1214142382087819269,Neutral
1201024589654036480,Mixed
1212898759182606337,Neutral
1213733622722813952,Neutral
1212591327529127936,Neutral
1213074326158823426,Neutral
1214775105529765889,Neutral
1213735377460174848,Neutral
1215381442244612100,Neutral
1217378153276067840,Neutral
1214164554659352577,Neutral
1222931863167283200,Neutral
1216689755188027393,Negative
1201517044635582464,Neutral
1201462606227226624,Negative
1205397327592271872,Positive
1201359518074068992,Negative
1213090717318422529,Neutral
1214059565681168384,Negative
1200952626323611648,Neutral
1201005609719648256,Neutral
1214819696501035008,Neutral
1212294799132413953,Neutral
1213148410133536768,Negative
1212758919795351553,Neutral
1213934156830380032,Neutral
1212197189121822720,Negative
1216514716991967232,Neutral
1201256106439233537,Positive
1217395318137991168,Neutral
1212721828550057985,Negative
1212166621919404032,Neutral
1212244722535862272,Neutral
1214241101651075073,Neutral
1201111189725622273,Neutral
1201026813943832576,Neutral
1212385213915041793,Positive
1200980613509107713,Neutral
1212716146614513664,Negative
1206187471588986880,Neutral
1212936062932279297,Neutral
1201139413482274816,Mixed
1204060738161172481,Neutral
1212919794510565377,Neutral
1213828911810908160,Neutral
1216908571671257088,Neutral
1201517585302462464,Neutral
1201176180763824130,Neutral
1214826464811659266,Positive
1201163004546564096,Negative
1216334383319339013,Positive
1214825442575835138,Neutral
1212493247634903042,Negative
1217501217481461762,Positive
1214908833610522626,Neutral
1213778766696271872,Neutral
1213055927412314113,Neutral
1216415437019320320,Neutral
1213177072199196672,Neutral
1216797527690883074,Neutral
1213936089192452097,Neutral
1213149088608223232,Neutral
1201214479972724737,Neutral
1201095183321964544,Negative
1205288688080412672,Neutral
1213155951781523456,Neutral
1201196563575402496,Neutral
1213183165013078021,Positive
1213905382495674368,Neutral
1201049341416411136,Negative
1213988189045772288,Neutral
1212398315159146496,Negative
1216789909949812739,Neutral
1212813687452504064,Neutral
1213876422776893440,Negative
1216271090701479937,Neutral
1213152810948276226,Positive
1212865266461413377,Negative
1201412756915851264,Neutral
1213269344186028032,Positive
1216711115683528704,Neutral
1214118405449699330,Neutral
1215029328993538055,Neutral
1201414111290109953,Neutral
1213067674080759808,Neutral
1216250469519106048,Neutral
1201087032791109635,Neutral
1213289028629549056,Positive
1214781906518204417,Neutral
1213148805354467328,Negative
1201498523180642305,Neutral
1213132076733681665,Neutral
1213324058537971717,Neutral
1214134908458799104,Negative
1212372855519956994,Neutral
1216730304054013954,Neutral
1201506320656011265,Neutral
1212779968247271425,Negative
1217455896512618496,Positive
1201072249895358465,Negative
1212171897774977024,Neutral
1213887377858392064,Positive
1213185258679652353,Neutral
1212574107289690112,Neutral
1201167412038471680,Neutral
1200983764324769793,Positive
1213139333173186560,Neutral
1213006686606114817,Neutral
1201143745707757569,Neutral
1213213677895241728,Neutral
1213005586335502341,Negative
1212324938029383681,Neutral
1212390531587813376,Negative
1212318175603445760,Neutral
1212327156317065216,Neutral
1204499910982348801,Positive
1212281896102584321,Neutral
1212830142390775809,Negative
1212149695537205249,Neutral
1214915394139541504,Neutral
1212583801836187651,Neutral
1213831025173946368,Neutral
1216054257784410114,Neutral
1213062025875574784,Neutral
1213044225178316800,Neutral
1212166498682310659,Neutral
1213153805484937216,Neutral
1213727379471970304,Neutral
1212339524971499525,Neutral
1213055369490108418,Neutral
1214222549153992705,Neutral
1200981559152644096,Negative
1213296295777067008,Neutral
1217508879774420992,Positive
1213832507373817856,Neutral
1214061271533989888,Neutral
1212378778573398017,Negative
1214235984977522688,Negative
1201350852495265792,Positive
1213005815659012097,Positive
1212347969032335360,Neutral
1215011106579767296,Negative
1212588106043592704,Positive
1216300068166303744,Neutral
1214803753183961088,Positive
1213124192356442113,Neutral
1201470132175953920,Mixed
1214782154565177349,Positive
1213069791243722752,Negative
1214199920808337415,Neutral
1212394492877295624,Neutral
1216753180282933248,Neutral
1201251144724434944,Neutral
1212420046707986433,Neutral
1212742720181219328,Negative
1205805984117149696,Neutral
1213179904243720193,Neutral
1214034223453093888,Neutral
1214135926802268161,Positive
1212372071747072001,Negative
1214825627351732225,Negative
1212765799041163265,Negative
1212759281273057280,Positive
1214202348739923969,Neutral
1212324990357389312,Neutral
1201185533151633410,Negative
1213914318925897730,Negative
1201018481417711622,Neutral
1213304121480093702,Negative
1200928037455515649,Negative
1213025706021736448,Mixed
1214735245787815936,Neutral
1216572161378398208,Negative
1212384578410815495,Neutral
1212183236706799616,Neutral
1212797570076102657,Positive
1201133351425454081,Neutral
1214090437616717825,Negative
1201441286630334467,Negative
1202247226246008833,Neutral
1212710679595159552,Neutral
1213103011884613632,Neutral
1212723806982352897,Neutral
1215040209232027649,Neutral
1212907580621828096,Negative
1217392139459493888,Positive
1213944286800162818,Neutral
1212223113305477120,Neutral
1212759963245957127,Positive
1214162987533160448,Neutral
1216262355748868096,Neutral
1201186228835684357,Neutral
1201217047532838912,Neutral
1214846808268181505,Neutral
1213184109469679622,Neutral
1214807568150933505,Neutral
1213183047631343617,Neutral
1212264435072618496,Neutral
1201311312292114433,Neutral
1212322522882084864,Neutral
1213197945304162311,Neutral
1212222341348020227,Positive
1212502755304194048,Neutral
1214078642701160448,Neutral
1213058843422478336,Neutral
1201156359607205889,Neutral
1212294435901497345,Neutral
1212407757665701892,Neutral
1212527286051672065,Positive
1216634668726071296,Neutral
1213305758621659137,Positive
1216742709890887680,Neutral
1212825746684760064,Neutral
1213959321224007680,Negative
1201460872893173760,Neutral
1213015423635079169,Negative
1201314514572103681,Neutral
1212585198602334208,Positive
1216386813088059392,Neutral
1206341723468828679,Mixed
1213066207370383361,Negative
1214215860275027973,Positive
1212772576461828097,Positive
1212448867976990726,Neutral
1216710660379332610,Neutral
1212242627468378112,Mixed
1201217531970609153,Positive
1213023534290743297,Neutral
1212333607571902464,Neutral
1214819974948302848,Neutral
1215899451543425024,Positive
1212754546835017729,Positive
1213782216536416256,Mixed
1213790359207268352,Neutral
1213900310508396547,Neutral
1213270205377531911,Neutral
1213255754083373056,Positive
1212821781125517320,Neutral
1223080017422438400,Neutral
1212476849365893126,Neutral
1214166042815221760,Neutral
1212255033464623105,Neutral
1212421022974128128,Neutral
1216637813539704833,Neutral
1214130441399291904,Neutral
1211578445559468032,Neutral
1201006906636042241,Neutral
1212247049577607168,Positive
1206335176424509447,Negative
1212934882273513472,Positive
1216145141913849856,Neutral
1213874189125308416,Neutral
1212282871416868864,Neutral
1212580107346423808,Neutral
1213164842133151744,Neutral
1212758093425197062,Neutral
1212533661423280135,Positive
1212494920835108864,Neutral
1201438542725074944,Neutral
1201360394520014848,Mixed
1212818847394336768,Neutral
1201413293832888320,Neutral
1212752530364649472,Neutral
1216570244413689856,Positive
1213116551399923712,Neutral
1205127897729634305,Negative
1213959582017576961,Neutral
1212775324309581830,Negative
1212740140654899200,Negative
1212456709211512834,Neutral
1212826145344966657,Neutral
1212985573306249216,Positive
1212999662329901058,Neutral
1216238919991336960,Neutral
1216653674627452928,Neutral
1214914330132729862,Neutral
1201454899227250688,Neutral
1214211127921577984,Neutral
1213110135553441796,Positive
1201014156838789120,Neutral
1212501981698437122,Positive
1213051904399425542,Neutral
1221746842624561153,Neutral
1212800420202131457,Neutral
1213103167744937984,Negative
1214837773242425344,Negative
1201479312416919554,Neutral
1201429549638193152,Neutral
1212732489996886017,Neutral
1214201785579114496,Neutral
1212257027113803778,Neutral
1213863227068735489,Negative
1212255268442120193,Negative
1213740262444322816,Neutral
1200968673474830338,Neutral
1200945074458152960,Neutral
1212418622838255616,Negative
1213239065350418438,Neutral
1213292459016572930,Neutral
1201349158608756736,Neutral
1201010419852283904,Neutral
1212768941396938752,Neutral
1216325237362569218,Negative
1214123751987531776,Neutral
1213088422325305350,Positive
1213033136923250689,Neutral
1214094770794049536,Negative
1212476316508917760,Neutral
1201466607014424576,Positive
1212317568524005376,Negative
1201269544330973184,Neutral
1212445207372931083,Neutral
1216918264980348933,Negative
1212171211582705665,Neutral
1201390310925967361,Negative
1212954089799110656,Neutral
1212918213165502464,Negative
1212922503615504384,Neutral
1212380246785318913,Positive
1214050448505802752,Negative
1212786022356062213,Mixed
1201328581508554752,Positive
1212331315024089088,Neutral
1212302477414076417,Neutral
1213304716798709760,Negative
1212241417650790401,Neutral
1214102067503095808,Negative
1200918009583456260,Neutral
1212789654044446720,Neutral
1212983031553830920,Neutral
1213111103540154368,Positive
1214157965726560258,Neutral
1212932686479810560,Neutral
1212503004278120449,Neutral
1212987498839904257,Positive
1214119051934478336,Positive
1213842596751011842,Positive
1213840636610306048,Positive
1206469653444415488,Mixed
1208226963170758656,Neutral
1215912718433079296,Neutral
1212771349690769418,Neutral
1216462905136361473,Mixed
1213770116044857344,Positive
1201381805334642688,Positive
1212764063266201600,Neutral
1212932278776684546,Positive
1214116614066573313,Positive
1214176035551502336,Positive
1212433355502968833,Mixed
1212792397815525376,Negative
1216807136547635200,Neutral
1216050900332163072,Neutral
1212742221587456005,Positive
1216028431751831557,Neutral
1201175554814291969,Neutral
1201033217358340099,Neutral
1212314456132210688,Negative
1201511693911756800,Neutral
1212430206851600389,Neutral
1213846982135037952,Neutral
1212785401322246144,Neutral
1213106051853279233,Neutral
1212250893313302528,Negative
1212440128561516544,Negative
1213031049183342597,Neutral
1201417132367663106,Neutral
1213782042766393344,Neutral
1214734092849287168,Neutral
1212972138505728000,Mixed
1212584277704994817,Negative
1215908667603800065,Neutral
1213874628667592706,Neutral
1212960902233939978,Neutral
1212979129714388992,Positive
1212949897592397825,Neutral
1216489761986306049,Negative
1214728305737375744,Negative
1212506199599407104,Mixed
1212297016786726912,Neutral
1215977983321739264,Neutral
1212322703056785408,Neutral
1212410819633459200,Neutral
1201185718648877057,Neutral
1213872161825460224,Neutral
1212390590291288065,Neutral
1214151340139728902,Mixed
1212201159508811777,Neutral
1222802151824658433,Positive
1212723363619201024,Positive
1212760706019315714,Mixed
1213025276071948288,Positive
1213843320042086401,Neutral
1213230892698595328,Neutral
1201156389072261121,Neutral
1212711658050768898,Positive
1213850381110980608,Neutral
1201042910331969536,Neutral
1212470384039268352,Mixed
1214117723166461952,Negative
1201473150166265856,Neutral
1213764348981760000,Negative
1212227203213209600,Neutral
1216221397523075080,Positive
1205581087289856000,Mixed
1214172025964650496,Positive
1213071975536562178,Neutral
1212791752240902144,Mixed
1214179414243713024,Neutral
1201116761065738240,Mixed
1213967448057270273,Neutral
1201153055397421056,Positive
1212989739802005504,Positive
1212292021404291073,Neutral
1209250314433499137,Neutral
1212588459854061568,Neutral
1215848917021216769,Negative
1214211046308634624,Mixed
1213101369462263810,Neutral
1212306447469559808,Neutral
1214002637730914304,Negative
1216641650786697216,Negative
1212843956100198401,Neutral
1213823670340247553,Negative
1214205329073942528,Neutral
1213813799708442629,Neutral
1212983522769670149,Neutral
1212209684712738816,Negative
1214108092335558661,Negative
1213203349597802497,Neutral
1213955018996367361,Negative
1216718504147197952,Mixed
1213150021165694977,Neutral
1214076065532063744,Negative
1214109206766333953,Neutral
1201170870787551232,Neutral
1214173438937567232,Positive
1201203533019828225,Negative
1213103162376241152,Neutral
1212812212512993280,Positive
1213171788110270464,Negative
1212729719940112384,Positive
1214943399826141184,Positive
1212981065784147970,Neutral
1212322356204646401,Mixed
1214723265916293125,Negative
1213932319452647425,Neutral
1212754060299907078,Positive
1213019754241384454,Negative
1211372094119800834,Neutral
1215410142663061505,Negative
1215915394982170624,Neutral
1203638610056093697,Positive
1212459599657414658,Negative
1213089387644370945,Mixed
1212400050514599936,Positive
1201470749342605312,Positive
1214775899813502982,Negative
1201387709429760000,Positive
1213682292310315010,Positive
1212420807537938432,Mixed
1201099797190586368,Neutral
1212720360296194048,Neutral
1212505396134453249,Positive
1216377077907279873,Neutral
1201210890688827392,Neutral
1208646858836307973,Positive
1212492105588920321,Positive
1213140515962511361,Negative
1213118229599674372,Neutral
1201438012028133376,Positive
1214168464132325377,Neutral
1213019206117146624,Mixed
1213200667218714625,Mixed
